scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path
Annesorhizeae,higher_taxon,tribe,suffix,1,10,10,Molopospermum peloponnesiacum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Annesorhizeae|Molopospermum|Molopospermum peloponnesiacum
Annoneae,higher_taxon,tribe,suffix,2,10,10,Annona cherimola,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Magnoliales|Annonaceae|Annonoideae|Annoneae|Annoninae|Annona|Annona cherimola
Anogramma,higher_taxon,genus,path_depth,1,10,10,Anogramma leptophylla,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Pteridaceae|Pteridoideae|Anogramma|Anogramma leptophylla
Anserineae,higher_taxon,tribe,suffix,4,10,10,Blitum bonus-henricus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Anserineae|Blitum|Blitum bonus-henricus
Anthemideae,higher_taxon,tribe,suffix,85,10,10,Achillea ageratifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Matricariinae|Achillea|Achillea ageratifolia
Anthochlamys,higher_taxon,genus,path_depth,1,10,10,Celosia spicata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Corispermoideae|Anthochlamys|Anthochlamys polygaloides
Antirrhinum,higher_taxon,genus,path_depth,2,10,10,Antirrhinum majus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Antirrhinum|Antirrhinum majus
Apieae,higher_taxon,tribe,suffix,6,10,10,Ammi majus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Apieae|Ammi|Ammi majus
Apocyneae,higher_taxon,tribe,suffix,3,10,10,Apocynum venetum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Apocynoideae|Apocyneae|Apocyninae|Poacynum|Poacynum venetum
Aquarius grandiflorus,higher_taxon,genus,path_depth,1,10,10,Echinodorus grandiflorus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Liliopsida|Alismatales|Alismataceae|Aquarius|Aquarius grandiflorus
Arabideae,higher_taxon,tribe,suffix,33,10,10,Arabis alpina,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Arabideae|Arabis|Arabis alpina
Arabidopsideae,higher_taxon,tribe,suffix,4,10,10,Arabidopsis arenosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Arabidopsideae|Arabidopsis|Arabidopsis arenosa
Aralieae,higher_taxon,tribe,suffix,3,10,10,Aralia elata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Araliaceae|Aralioideae|Aralieae|Aralia|Aralia elata
Araucaria,higher_taxon,genus,path_depth,4,10,10,Araucaria angustifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Cupressidae|Araucariales|Araucariaceae|Araucaria|Araucaria angustifolia
Arbutus,higher_taxon,genus,path_depth,3,10,10,Arbutus canariensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Arbutoideae|Arbutus|Arbutus canariensis
Arctostaphylos,higher_taxon,genus,path_depth,2,10,10,Arctostaphylos uva-ursi,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Arbutoideae|Arctostaphylos|Arctostaphylos uva-ursi
Arctotideae,higher_taxon,tribe,suffix,5,10,10,Arctotis venusta,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Vernonioideae|Arctotideae|Arctotidinae|Arctotis|Arctotis venusta
Aristolochia,higher_taxon,genus,path_depth,7,10,10,Aristolochia baetica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Piperales|Aristolochiaceae|Aristolochieae|Aristolochia|Aristolochia baetica
Armeria,higher_taxon,genus,path_depth,5,10,10,Armeria alliacea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Plumbaginaceae|Limonieae|Armeria|Armeria alliacea
Artocarpus,higher_taxon,genus,path_depth,1,10,10,Artocarpus heterophyllus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Artocarpeae|Artocarpus|Artocarpus heterophyllus
Asarina,higher_taxon,genus,path_depth,1,10,10,Asarina procumbens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Asarina|Asarina procumbens
Asarum,higher_taxon,genus,path_depth,3,10,10,Asarum caucasicum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Piperales|Asaraceae|Asareae|Asarum|Asarum europaeum|Asarum europaeum caucasicum
Asclepiadeae,higher_taxon,tribe,suffix,7,10,10,Asclepias curassavica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Asclepiadeae|Asclepiadinae|Asclepias|Asclepias curassavica
Asperugeae,higher_taxon,tribe,suffix,2,10,10,Asperugo procumbens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Cynoglossoideae|Asperugeae|Asperugo|Asperugo procumbens
Astereae,higher_taxon,tribe,suffix,54,10,10,Aster alpinus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Asterinae|Aster|Aster alpinus
Astilbe,higher_taxon,genus,path_depth,2,10,10,Astilbe chinensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Saxifragaceae|Astilbeae|Astilbe|Astilbe rubra
Astilboides,higher_taxon,genus,path_depth,1,10,10,Astilboides tabularis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Saxifragaceae|Darmereae|Astilboides|Astilboides tabularis
Atocion,higher_taxon,genus,path_depth,2,10,10,Atocion armeria,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Sileneae|Atocion|Atocion armeria
Atripliceae,higher_taxon,tribe,suffix,16,10,10,Atriplex hortensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Atripliceae|Atriplex|Atriplex hortensis
Averrhoa,higher_taxon,genus,path_depth,1,10,10,Averrhoa carambola,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Oxalidales|Oxalidaceae|Averrhoideae|Averrhoa|Averrhoa carambola
Azara,higher_taxon,genus,path_depth,1,10,10,Azara microphylla,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Salicaceae|Prockieae|Azara|Azara microphylla
Banksieae,higher_taxon,tribe,suffix,2,10,10,Banksia marginata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Proteales|Proteaceae|Grevilleoideae|Banksieae|Banksiinae|Banksia|Banksia marginata
Barlerieae,higher_taxon,tribe,suffix,1,10,10,Barleria obtusa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Barlerieae|Barleria|Barleria obtusa
Bartsia,higher_taxon,genus,path_depth,1,10,10,Bartsia alpina,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Orobanchaceae|Rhinantheae|Bartsia|Bartsia alpina
Berberideae,higher_taxon,tribe,suffix,18,10,10,Berberis angulosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Berberidaceae|Berberidoideae|Berberideae|Berberis|Berberis angulosa
Bergenia,higher_taxon,genus,path_depth,3,10,10,Bergenia ciliata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Saxifragaceae|Darmereae|Bergenia|Bergenia ciliata
Beta,higher_taxon,genus,path_depth,1,10,10,Beta vulgaris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Betoideae|Beta|Beta vulgaris
Betoniceae,higher_taxon,tribe,suffix,4,10,10,Betonica alopecuros,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Lamioideae|Betoniceae|Betonica|Betonica alopecuros
Betula,higher_taxon,genus,path_depth,9,10,10,Betula alleghaniensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Betuloideae|Betula|Betula alleghaniensis
Bignonia,higher_taxon,genus,path_depth,1,10,10,Bignonia capreolata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Bignoniaceae|Bignonieae|Bignonia|Bignonia capreolata
Biophytum,higher_taxon,genus,path_depth,1,10,10,Biophytum dendroides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Oxalidales|Oxalidaceae|Averrhoideae|Biophytum|Biophytum dendroides
Biscutelleae,higher_taxon,tribe,suffix,3,10,10,Biscutella laevigata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Biscutelleae|Biscutella|Biscutella laevigata
Bixa,higher_taxon,genus,path_depth,1,10,10,Bixa orellana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Bixaceae|Bixoideae|Bixa|Bixa orellana
Blechnum,higher_taxon,genus,path_depth,1,10,10,Blechnum occidentale,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Blechnaceae|Blechnoideae|Blechnum|Blechnum occidentale
Boehmerieae,higher_taxon,tribe,suffix,6,10,10,Boehmeria nivea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Urticoideae|Boehmerieae|Boehmeriinae|Boehmeria|Boehmeria nivea
Bombaceae,higher_taxon,family,suffix,2,10,10,Ceiba speciosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Bombacoideae|Bombaceae|Ceiba|Ceiba speciosa
Boragineae,higher_taxon,tribe,suffix,24,10,10,Anchusa arvensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Boraginoideae|Boragineae|Boragininae|Lycopsis|Lycopsis arvensis|Lycopsis arvensis arvensis
Botrychium,higher_taxon,genus,path_depth,4,10,10,Botrychium lunaria,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Ophioglossales|Ophioglossaceae|Botrychioideae|Botrychium|Botrychium lunaria
Bougainvillea,higher_taxon,genus,path_depth,2,10,10,Bougainvillea glabra,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Nyctaginaceae|Bougainvilleeae|Bougainvillea|Bougainvillea glabra
Brassiceae,higher_taxon,tribe,suffix,22,10,10,Brassica cretica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Brassiceae|Brassicinae|Brassica|Brassica cretica
Brighamia,higher_taxon,genus,path_depth,1,10,10,Brighamia insignis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae|Lobelioideae|Brighamia|Brighamia insignis
Brosimum,higher_taxon,genus,path_depth,1,10,10,Brosimum alicastrum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Dorstenieae|Brosimum|Brosimum alicastrum
Broussonetia,higher_taxon,genus,path_depth,1,10,10,Broussonetia papyrifera,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Moraceae|Dorstenieae|Broussonetia|Broussonetia papyrifera
Browallieae,higher_taxon,tribe,suffix,1,10,10,Browallia americana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Cestroideae|Browallieae|Browallia|Browallia americana
Bryonia,higher_taxon,genus,path_depth,1,10,10,Bryonia cretica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Cucurbitales|Cucurbitaceae|Bryonieae|Bryonia|Bryonia cretica
Buddleja,higher_taxon,genus,path_depth,4,10,10,Buddleja alternifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Scrophulariaceae|Buddlejeae|Buddleja|Buddleja alternifolia
Bufonia,higher_taxon,genus,path_depth,1,10,10,Bufonia paniculata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Sagineae|Bufonia|Bufonia paniculata
Buniadeae,higher_taxon,tribe,suffix,2,10,10,Bunias erucago,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Buniadeae|Bunias|Bunias erucago
Bupleureae,higher_taxon,tribe,suffix,7,10,10,Bupleurum angulosum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Bupleureae|Bupleurum|Bupleurum angulosum
Buxus,higher_taxon,genus,path_depth,2,10,10,Buxus microphylla,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Buxales|Buxaceae|Buxoideae|Buxus|Buxus microphylla
Byttnerieae,higher_taxon,tribe,suffix,1,10,10,Abroma augustum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malvales|Malvaceae|Byttnerioideae|Byttnerieae|Abroma|Abroma augustum
Cabomba,higher_taxon,genus,path_depth,1,10,10,Cabomba caroliniana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Nymphaeales|Cabombaceae|Cabomboideae|Cabomba|Cabomba caroliniana
Cacteae,higher_taxon,tribe,suffix,15,10,10,Astrophytum myriostigma,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cacteae|Echinocactinae|Astrophytum|Astrophytum myriostigma
Calenduleae,higher_taxon,tribe,suffix,6,10,10,Calendula arvensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Calenduleae|Calendula|Calendula arvensis
Calepineae,higher_taxon,tribe,suffix,1,10,10,Calepina irregularis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Calepineae|Calepina|Calepina irregularis
Callicarpa,higher_taxon,genus,path_depth,6,10,10,Callicarpa americana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Callicarpoideae|Callicarpa|Callicarpa americana
Callitriche,higher_taxon,genus,path_depth,5,10,10,Callitriche cophocarpa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Callitrichoideae|Callitriche|Callitriche cophocarpa
Callitropsis,higher_taxon,genus,path_depth,1,10,10,Callitropsis nootkatensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Cupressidae|Cupressales|Cupressaceae|Callitropsis|Callitropsis nootkatensis
Calocedrus,higher_taxon,genus,path_depth,1,10,10,Calocedrus decurrens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Cupressidae|Cupressales|Cupressaceae|Calocedrus|Calocedrus decurrens
Calycanthus,higher_taxon,genus,path_depth,4,10,10,Calycanthus chinensis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Laurales|Calycanthaceae|Calycanthoideae|Calycanthus|Calycanthus chinensis
Camelineae,higher_taxon,tribe,suffix,6,10,10,Camelina microcarpa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Camelineae|Camelina|Camelina microcarpa
Camellia,higher_taxon,genus,path_depth,10,10,10,Camellia cuspidata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Theaceae|Theeae|Camellia|Camellia cuspidata
Campanuleae,higher_taxon,tribe,suffix,50,10,10,Adenophora liliifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae|Campanuloideae|Campanuleae|Adenophora|Adenophora liliifolia
Camphora,higher_taxon,genus,path_depth,2,10,10,Camphora glandulifera,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Laurales|Lauraceae|Cinnamomeae|Camphora|Camphora glandulifera
Camphorosmeae,higher_taxon,tribe,suffix,1,10,10,Bassia scoparia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Amaranthaceae|Chenopodioideae|Camphorosmeae|Bassia|Bassia scoparia
Campsis,higher_taxon,genus,path_depth,2,10,10,Campsis grandiflora,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Bignoniaceae|Tecomeae|Campsis|Campsis grandiflora
Capnoideae,higher_taxon,subfamily,suffix,1,10,10,Capnoides sempervirens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Fumarioideae|Capnoideae|Capnoides|Capnoides sempervirens
Capparis,higher_taxon,genus,path_depth,2,10,10,Capparis orientalis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Capparaceae|Cappareae|Capparis|Capparis spinosa|Capparis spinosa rupestris
Capsiceae,higher_taxon,tribe,suffix,6,10,10,Capsicum annuum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Solanoideae|Capsiceae|Capsicum|Capsicum annuum
Cardamineae,higher_taxon,tribe,suffix,28,10,10,Armoracia rusticana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Cardamineae|Armoracia|Armoracia rusticana
Cardueae,higher_taxon,tribe,suffix,74,10,10,Arctium lappa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Arctiinae|Arctium|Arctium lappa
Careae,higher_taxon,tribe,suffix,4,10,10,Aegopodium podagraria,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Careae|Aegopodium|Aegopodium podagraria
Carpineae,higher_taxon,tribe,suffix,4,10,10,Carpinus betulus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Betulaceae|Coryloideae|Carpineae|Carpinus|Carpinus betulus
Caryeae,higher_taxon,tribe,suffix,4,10,10,Carya cordiformis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Juglandaceae|Juglandoideae|Caryeae|Carya|Carya cordiformis
Caryophyllinae,higher_taxon,subfamily,suffix,39,10,10,Acanthophyllum cerastioides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Caryophylleae|Caryophyllinae|Acanthophyllum|Acanthophyllum cerastioides
Cassineae,higher_taxon,tribe,suffix,1,10,10,Catha edulis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Celastrales|Celastraceae|Cassinoideae|Cassineae|Catha|Catha edulis
Cassiope,higher_taxon,genus,path_depth,1,10,10,Cassiope mertensiana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Ericaceae|Cassiopoideae|Cassiope|Cassiope mertensiana
Castanea,higher_taxon,genus,path_depth,1,10,10,Castanea sativa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fagales|Fagaceae|Quercoideae|Castanea|Castanea sativa
Catalpa,higher_taxon,genus,path_depth,3,10,10,Catalpa bignonioides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Bignoniaceae|Catalpeae|Catalpa|Catalpa bignonioides
Cayratieae,higher_taxon,tribe,suffix,1,10,10,Tetrastigma voinierianum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Vitales|Vitaceae|Vitoideae|Cayratieae|Tetrastigma|Tetrastigma voinierianum
Ceanothus,higher_taxon,genus,path_depth,3,10,10,Ceanothus caeruleus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rhamnaceae|Phyliceae|Ceanothus|Ceanothus caeruleus
Cecropia,higher_taxon,genus,path_depth,1,10,10,Cecropia peltata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Urticaceae|Cecropioideae|Cecropia|Cecropia peltata
Cedrus,higher_taxon,genus,path_depth,4,10,10,Cedrus atlantica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Pinidae|Pinales|Pinaceae|Cedrus|Cedrus atlantica
Celastreae,higher_taxon,tribe,suffix,1,10,10,Celastrus orbiculatus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Celastrales|Celastraceae|Celastroideae|Celastreae|Celastrus|Celastrus orbiculatus
Centranthus,higher_taxon,genus,path_depth,3,10,10,Centranthus angustifolius,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Dipsacales|Caprifoliaceae|Valerianoideae|Centranthus|Centranthus angustifolius
Cephalotaxus,higher_taxon,genus,path_depth,2,10,12,Cephalotaxus fortunei,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Cupressidae|Cupressales|Cephalotaxaceae|Cephalotaxus|Cephalotaxus fortunei
Cerastium,higher_taxon,genus,path_depth,17,10,10,Cerastium alpinum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Alsineae|Cerastium|Cerastium alpinum
Ceratostigma,higher_taxon,genus,path_depth,2,10,10,Ceratostigma plumbaginoides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Plumbaginaceae|Plumbagineae|Ceratostigma|Ceratostigma plumbaginoides
Cereeae,higher_taxon,tribe,suffix,16,10,10,Cereus jamacaru,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cereeae|Cereinae|Cereus|Cereus jamacaru
Cestreae,higher_taxon,tribe,suffix,2,10,10,Cestrum fasciculatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Cestroideae|Cestreae|Cestrum|Cestrum fasciculatum
Chaenorhinum,higher_taxon,genus,path_depth,2,10,10,Chaenorhinum minus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Antirrhinoideae|Chaenorhinum|Chaenorhinum minus
Chaenostoma,higher_taxon,genus,path_depth,1,10,10,Chaenostoma cordatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Scrophulariaceae|Limoselleae|Chaenostoma|Chaenostoma cordatum
Chamaebuxus,higher_taxon,genus,path_depth,2,10,10,Polygaloides chamaebuxus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Fabales|Polygalaceae|Polygaleae|Chamaebuxus|Chamaebuxus unguiculata
Chamaecyparis,higher_taxon,genus,path_depth,3,10,10,Chamaecyparis lawsoniana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Pinopsida|Cupressidae|Cupressales|Cupressaceae|Chamaecyparis|Chamaecyparis lawsoniana
Chamelaucieae,higher_taxon,tribe,suffix,1,10,10,Chamelaucium uncinatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Myrtales|Myrtaceae|Myrtoideae|Chamelaucieae|Chamelauciinae|Chamelaucium|Chamelaucium uncinatum
Chelidonieae,higher_taxon,tribe,suffix,3,10,10,Chelidonium majus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Papaveroideae|Chelidonieae|Chelidonium|Chelidonium majus
Cheloneae,higher_taxon,tribe,suffix,12,10,10,Chelone lyonii,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Plantaginaceae|Chelonoideae|Cheloneae|Chelone|Chelone lyonii
Cherleria,higher_taxon,genus,path_depth,4,10,10,Cherleria capillacea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Sclerantheae|Cherleria|Cherleria capillacea
Chimonanthus,higher_taxon,genus,path_depth,1,10,10,Chimonanthus praecox,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Laurales|Calycanthaceae|Calycanthoideae|Chimonanthus|Chimonanthus praecox
Chironiinae,higher_taxon,subfamily,suffix,4,10,10,Blackstonia acuminata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Gentianaceae|Chironieae|Chironiinae|Blackstonia|Blackstonia acuminata
Chorisporeae,higher_taxon,tribe,suffix,1,10,10,Chorispora tenella,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Chorisporeae|Chorispora|Chorispora tenella
Christella,higher_taxon,genus,path_depth,1,10,10,Christella dentata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Thelypteridaceae|Thelypteridoideae|Christella|Christella dentata
Chrysosplenium,higher_taxon,genus,path_depth,2,10,10,Chrysosplenium alternifolium,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Saxifragales|Saxifragaceae|Chrysosplenieae|Chrysosplenium|Chrysosplenium alternifolium
Cichorieae,higher_taxon,tribe,suffix,131,10,13,Aposeris foetida,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Hyoseridinae|Aposeris|Aposeris foetida
