Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
BestMatch,9.41215,Exact,0,Oxalis,Oxalis L.,Oxalis,6B6T,Oxalis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Oxalidales|Oxalidaceae|Oxalidoideae|Oxalis,
BestMatch,9.41215,Exact,0,Pachygoneae,Pachygoneae Miers ex Hook.fil. & Thomson,Pachygoneae,KVMQN,Pachygoneae Miers ex Hook.fil. & Thomson,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Menispermaceae|Menispermoideae|Pachygoneae,
BestMatch,9.41215,Exact,0,Pachysandra,Pachysandra Michx.,Pachysandra,6C25,Pachysandra Michx.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Buxales|Buxaceae|Pachysandroideae|Pachysandra,
BestMatch,9.41215,Exact,0,Papavereae,Papavereae Dumort.,Papavereae,KVMB8,Papavereae Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ranunculales|Papaveraceae|Papaveroideae|Papavereae,
BestMatch,9.41215,Exact,0,Parnassia,Parnassia L.,Parnassia,6HYJ,Parnassia L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Celastrales|Celastraceae|Parnassioideae|Parnassia,
BestMatch,9.41215,Exact,0,Paronychia,Paronychia Mill.,Paronychia,6J3Y,Paronychia Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Paronychieae|Paronychia,
BestMatch,9.41215,Exact,0,Parthenocisseae,Parthenocisseae J.Wen & Z.D.Chen,Parthenocisseae,KVMQ2,Parthenocisseae J.Wen & Z.D.Chen,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Vitales|Vitaceae|Vitoideae|Parthenocisseae,
BestMatch,9.41215,Exact,0,Passifloreae,Passifloreae DC.,Passifloreae,7NM8Z,Passifloreae DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Malpighiales|Passifloraceae|Passifloroideae|Passifloreae,
BestMatch,9.41215,Exact,0,Paullinieae,Paullinieae Kunth,Paullinieae,KVN7D,Paullinieae Kunth,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Sapindaceae|Sapindoideae|Paullinieae,
BestMatch,9.41215,Exact,0,Pedicularis,Pedicularis L.,Pedicularis,6JYZ,Pedicularis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Orobanchaceae|Pedicularideae|Pedicularis,
BestMatch,9.41215,Exact,0,Persea,Persea Mill.,Persea,63KZV,Persea Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Laurales|Lauraceae|Perseeae|Persea,
BestMatch,9.41215,Exact,0,Persicarieae,Persicarieae Dumort.,Persicarieae,KVN68,Persicarieae Dumort.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Polygonaceae|Polygonoideae|Persicarieae,
BestMatch,9.41215,Exact,0,Petrocoptis,Petrocoptis A.Braun ex Endl.,Petrocoptis,6M4R,Petrocoptis A.Braun ex Endl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Caryophyllaceae|Sileneae|Petrocoptis,
BestMatch,9.41215,Exact,0,Petunieae,Petunieae Horan.,Petunieae,KVY8S,Petunieae Horan.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Solanales|Solanaceae|Petunioideae|Petunieae,
BestMatch,9.41215,Exact,0,Peumus,Peumus Molina,Peumus,6M7V,Peumus Molina,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Laurales|Monimiaceae|Monimioideae|Peumus,
BestMatch,9.41215,Exact,0,Phegopteris,Phegopteris (C.Presl) Fée,Phegopteris,6N3D,Phegopteris (C.Presl) Fée,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Polypodiopsida|Polypodiales|Thelypteridaceae|Phegopteridoideae|Phegopteris,
