scientific_name,taxon_level,taxon_rank,taxon_rank_source,source_species_count,path_depth_min,path_depth_max,example_species,example_classification_path,Kind,SortScore,MatchType,EditDistance,ScientificName,MatchedName,MatchedCanonical,TaxonId,CurrentName,Synonym,DataSourceId,DataSourceTitle,ClassificationPath,Error
Crataegus,higher_taxon,genus,path_depth,5,12,12,Crataegus germanica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Crataegus|Crataegus germanica,BestMatch,9.41215,Exact,0,Crataegus,Crataegus L.,Crataegus,3VBV,Crataegus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Crataegus,
Crepis,higher_taxon,genus,path_depth,22,12,12,Crepis albida,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Crepidinae|Crepis|Crepis albida,BestMatch,9.41215,Exact,0,Crepis,Crepis L.,Crepis,3VMZ,Crepis L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Cichorioideae|Cichorieae|Crepidinae|Crepis,
Crossandra,higher_taxon,genus,path_depth,1,12,12,Crossandra infundibuliformis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Acantheae|Acanthinae|Crossandra|Crossandra infundibuliformis,BestMatch,9.41215,Exact,0,Crossandra,Crossandra Salisb.,Crossandra,3W5Q,Crossandra Salisb.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Acantheae|Acanthinae|Crossandra,
Cruciata,higher_taxon,genus,path_depth,3,12,12,Cruciata glabra,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Rubioideae|Rubieae|Galiinae|Cruciata|Cruciata verna|Cruciata verna verna,BestMatch,9.41215,Exact,0,Cruciata,Cruciata Mill.,Cruciata,8VWKF,Cruciata Mill.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Rubioideae|Rubieae|Galiinae|Cruciata,
Crupina,higher_taxon,genus,path_depth,1,12,12,Crupina vulgaris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Crupina|Crupina vulgaris,BestMatch,9.41215,Exact,0,Crupina,Crupina (Pers.) DC.,Crupina,62P3K,Crupina (Pers.) DC.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Centaureinae|Crupina,
Curio,higher_taxon,genus,path_depth,3,12,12,Baculellum articulatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Senecioneae|Senecioniinae|Curio|Curio articulatus,BestMatch,9.41215,Exact,0,Curio,Curio P.V.Heath,Curio,3XGP,Curio P.V.Heath,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Senecioneae|Senecioniinae|Curio,
Cyananthus pedunculatus,higher_taxon,genus,path_depth,1,12,12,Cyananthus himalaicus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae|Campanuloideae|Cyanantheae|Cyananthus|Cyananthus pedunculatus,BestMatch,9.41215,Exact,0,Cyananthus pedunculatus,Cyananthus pedunculatus C.B.Clarke,Cyananthus pedunculatus,32N97,Cyananthus pedunculatus C.B.Clarke,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Campanulaceae|Campanuloideae|Cyanantheae|Cyananthus|Cyananthus pedunculatus,
Cydonia,higher_taxon,genus,path_depth,1,12,12,Cydonia oblonga,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Cydonia|Cydonia oblonga,BestMatch,9.41215,Exact,0,Cydonia,Cydonia Daubenton & P.Daubenton,Cydonia,CTY6K,Cydonia Daubenton & P.Daubenton,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Cydonia,
Cynanchica,higher_taxon,genus,path_depth,3,12,12,Asperula tinctoria,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Rubioideae|Rubieae|Galiinae|Cynanchica|Cynanchica tinctoria,BestMatch,9.41215,Exact,0,Cynanchica,Cynanchica P.Caputo & Del Guacchio,Cynanchica,9K5FH,Cynanchica P.Caputo & Del Guacchio,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Rubioideae|Rubieae|Galiinae|Cynanchica,
Cynanchum,higher_taxon,genus,path_depth,1,12,12,Cynanchum grandidieri,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Asclepiadeae|Cynanchinae|Cynanchum|Cynanchum grandidieri,BestMatch,9.41215,Exact,0,Cynanchum,Cynanchum L.,Cynanchum,3YJD,Cynanchum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Asclepiadeae|Cynanchinae|Cynanchum,
Cynara,higher_taxon,genus,path_depth,4,12,12,Cynara cardunculus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carduinae|Cynara|Cynara cardunculus,BestMatch,9.41215,Exact,0,Cynara,Cynara L.,Cynara,3YJJ,Cynara L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Carduinae|Cynara,
Cynoglossum,higher_taxon,genus,path_depth,3,12,12,Cynoglossum amabile,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Cynoglossoideae|Cynoglosseae|Cynoglossinae|Cynoglossum|Cynoglossum amabile,BestMatch,9.41215,Exact,0,Cynoglossum,Cynoglossum L.,Cynoglossum,3YKJ,Cynoglossum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Cynoglossoideae|Cynoglosseae|Cynoglossinae|Cynoglossum,
Dahlia,higher_taxon,genus,path_depth,3,12,12,Dahlia coccinea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Dahlia|Dahlia coccinea,BestMatch,9.41215,Exact,0,Dahlia,Dahlia Cav.,Dahlia,3ZGZ,Dahlia Cav.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Coreopsideae|Coreopsidinae|Dahlia,
Dasiphora,higher_taxon,genus,path_depth,1,12,12,Dasiphora fruticosa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Dasiphora|Dasiphora fruticosa,BestMatch,9.41215,Exact,0,Dasiphora,Dasiphora Raf.,Dasiphora,3ZXG,Dasiphora Raf.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Dasiphora,
Daucus,higher_taxon,genus,path_depth,1,12,12,Daucus carota,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Scandiceae|Daucinae|Daucus|Daucus carota,BestMatch,9.41215,Exact,0,Daucus,Daucus L.,Daucus,426Q,Daucus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Scandiceae|Daucinae|Daucus,
Dichoropetalum,higher_taxon,genus,path_depth,1,12,12,Dichoropetalum carvifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Selineae|Johreniinae|Dichoropetalum|Dichoropetalum carvifolia,BestMatch,9.41215,Exact,0,Dichoropetalum,Dichoropetalum Fenzl,Dichoropetalum,44N8,Dichoropetalum Fenzl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Apiales|Apiaceae|Apioideae|Selineae|Johreniinae|Dichoropetalum,
Diplotaxis,higher_taxon,genus,path_depth,2,12,12,Diplotaxis muralis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Brassiceae|Brassicinae|Diplotaxis|Diplotaxis muralis,BestMatch,9.41215,Exact,0,Diplotaxis,"Diplotaxis Kirby, 1837",Diplotaxis,6334F,"Diplotaxis Kirby, 1837",false,1,Catalogue of Life,Eukaryota|Animalia|Arthropoda|Hexapoda|Insecta|Coleoptera|Polyphaga|Staphyliniformia|Scarabaeoidea|Scarabaeidae|Melolonthinae|Diplotaxini|Diplotaxis,
Disocactus,higher_taxon,genus,path_depth,1,12,12,Disocactus phyllanthoides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Phyllocacteae|Hylocereinae|Disocactus|Disocactus phyllanthoides,BestMatch,9.41215,Exact,0,Disocactus,Disocactus Lindl.,Disocactus,62R5B,Disocactus Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Phyllocacteae|Hylocereinae|Disocactus,
Dittrichia,higher_taxon,genus,path_depth,1,12,12,Dittrichia graveolens,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Inuleae|Inulinae|Dittrichia|Dittrichia graveolens,BestMatch,9.41215,Exact,0,Dittrichia,Dittrichia Greuter,Dittrichia,475Y,Dittrichia Greuter,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Inuleae|Inulinae|Dittrichia,
Dodecatheon meadia meadia,higher_taxon,genus,path_depth,1,12,12,Primula meadia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Dodecatheon|Dodecatheon meadia|Dodecatheon meadia meadia,BestMatch,9.49416,Exact,0,Dodecatheon meadia meadia,Dodecatheon meadia subsp. meadia,Dodecatheon meadia subsp. meadia,5GXRH,Dodecatheon meadia subsp. meadia,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Ericales|Primulaceae|Primuloideae|Dodecatheon|Dodecatheon meadia|Dodecatheon meadia meadia,
Doellingeria,higher_taxon,genus,path_depth,1,12,12,Doellingeria umbellata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Doellingeriinae|Doellingeria|Doellingeria umbellata,BestMatch,9.41215,Exact,0,Doellingeria,Doellingeria Nees,Doellingeria,47CF,Doellingeria Nees,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Doellingeriinae|Doellingeria,
Draba doerfleri,higher_taxon,genus,path_depth,1,12,12,Schivereckia doerfleri,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Arabideae|Draba|Draba doerfleri,BestMatch,9.41215,Exact,0,Draba doerfleri,Draba doerfleri Wettst.,Draba doerfleri,88LZK,Draba doerfleri Wettst.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Arabideae|Draba|Draba doerfleri,
Draba hyperborea,higher_taxon,genus,path_depth,1,12,12,Schivereckia podolica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Arabideae|Draba|Draba hyperborea,BestMatch,9.41215,Exact,0,Draba hyperborea,Draba hyperborea (L.) Desv.,Draba hyperborea,87BXJ,Draba hyperborea (L.) Desv.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Arabideae|Draba|Draba hyperborea,
Dracocephalum,higher_taxon,genus,path_depth,4,12,12,Dracocephalum austriacum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Nepetinae|Dracocephalum|Dracocephalum austriacum,BestMatch,9.41215,Exact,0,Dracocephalum,Dracocephalum L.,Dracocephalum,8VX4H,Dracocephalum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Lamiaceae|Nepetoideae|Mentheae|Nepetinae|Dracocephalum,
Dryas octopetala octopetala,higher_taxon,genus,path_depth,1,12,12,Dryas caucasica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Dryadoideae|Dryas|Dryas octopetala|Dryas octopetala octopetala,BestMatch,9.49416,Exact,0,Dryas octopetala octopetala,Dryas octopetala subsp. octopetala,Dryas octopetala subsp. octopetala,7JR66,Dryas octopetala subsp. octopetala,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Dryadoideae|Dryas|Dryas octopetala|Dryas octopetala octopetala,
Drymocallis,higher_taxon,genus,path_depth,1,12,12,Drymocallis rupestris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Drymocallis|Drymocallis rupestris,BestMatch,9.41215,Exact,0,Drymocallis,Drymocallis Fourr.,Drymocallis,62R8B,Drymocallis Fourr.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Rosoideae|Potentilleae|Fragariinae|Drymocallis,
Dugesia,higher_taxon,genus,path_depth,1,12,12,Dugesia mexicana,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Dugesiinae|Dugesia|Dugesia mexicana,BestMatch,9.41215,Exact,0,Dugesia,Dugesia A.Gray,Dugesia,48NP,Dugesia A.Gray,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Dugesiinae|Dugesia,
Dymondia,higher_taxon,genus,path_depth,1,12,12,Dymondia margaretae,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Vernonioideae|Arctotideae|Arctotidinae|Dymondia|Dymondia margaretae,BestMatch,9.41215,Exact,0,Dymondia,Dymondia Compton,Dymondia,48Y8,Dymondia Compton,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Vernonioideae|Arctotideae|Arctotidinae|Dymondia,
Echidnopsis,higher_taxon,genus,path_depth,1,12,12,Echidnopsis cereiformis,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Ceropegieae|Stapeliinae|Echidnopsis|Echidnopsis cereiformis,BestMatch,9.41215,Exact,0,Echidnopsis,Echidnopsis Hook.fil.,Echidnopsis,CQ57J,Echidnopsis Hook.fil.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Gentianales|Apocynaceae|Asclepiadoideae|Ceropegieae|Stapeliinae|Echidnopsis,
Echinacea,higher_taxon,genus,path_depth,3,12,12,Echinacea angustifolia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Zinniinae|Echinacea|Echinacea angustifolia,BestMatch,9.41215,Exact,0,Echinacea,Echinacea Moench,Echinacea,49FY,Echinacea Moench,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Zinniinae|Echinacea,
Echinops,higher_taxon,genus,path_depth,5,12,12,Echinops bannaticus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Carduoideae|Cardueae|Echinopsinae|Echinops|Echinops bannaticus,BestMatch,9.41215,Exact,0,Echinops,"Echinops Martin, 1838",Echinops,49LZ,"Echinops Martin, 1838",false,1,Catalogue of Life,Eukaryota|Animalia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Tetrapoda|Mammalia|Theria|Eutheria|Afrosoricida|Tenrecomorpha|Tenrecidae|Tenrecinae|Echinops,
Echinopsis,higher_taxon,genus,path_depth,2,12,12,Echinopsis oxygona,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cereeae|Trichocereinae|Echinopsis|Echinopsis oxygona,BestMatch,9.41215,Exact,0,Echinopsis,Echinopsis Zucc.,Echinopsis,49M5,Echinopsis Zucc.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Cereeae|Trichocereinae|Echinopsis,
Echium,higher_taxon,genus,path_depth,4,12,12,Echium candicans,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Boraginoideae|Lithospermeae|Echiinae|Echium|Echium candicans,BestMatch,9.41215,Exact,0,Echium,Echium L.,Echium,49PN,Echium L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Boraginoideae|Lithospermeae|Echiinae|Echium,
Eclipta,higher_taxon,genus,path_depth,1,12,12,Eclipta prostrata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Ecliptinae|Eclipta|Eclipta prostrata,BestMatch,9.41215,Exact,0,Eclipta,Eclipta L.,Eclipta,49T3,Eclipta L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Ecliptinae|Eclipta,
Emilia,higher_taxon,genus,path_depth,2,12,12,Emilia coccinea,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Senecioneae|Senecioniinae|Emilia|Emilia coccinea,BestMatch,9.41215,Exact,0,Emilia,Emilia Cass.,Emilia,4B9B,Emilia Cass.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Senecioneae|Senecioniinae|Emilia,
Engelmannia,higher_taxon,genus,path_depth,1,12,12,Engelmannia peristenia,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Engelmanniinae|Engelmannia|Engelmannia peristenia,BestMatch,9.41215,Exact,0,Engelmannia,Engelmannia A.Gray,Engelmannia,4BSR,Engelmannia A.Gray,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Heliantheae|Engelmanniinae|Engelmannia,
Epiphyllum,higher_taxon,genus,path_depth,1,12,12,Epiphyllum phyllanthus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Phyllocacteae|Hylocereinae|Epiphyllum|Epiphyllum phyllanthus,BestMatch,9.41215,Exact,0,Epiphyllum,Epiphyllum Haw.,Epiphyllum,633YB,Epiphyllum Haw.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Caryophyllales|Cactaceae|Cactoideae|Phyllocacteae|Hylocereinae|Epiphyllum,
Episcia,higher_taxon,genus,path_depth,1,12,12,Episcia cupreata,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Columneinae|Episcia|Episcia cupreata,BestMatch,9.41215,Exact,0,Episcia,Episcia Mart.,Episcia,4DD6,Episcia Mart.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Gesneriaceae|Gesnerioideae|Gesnerieae|Columneinae|Episcia,
Eranthemum,higher_taxon,genus,path_depth,1,12,12,Eranthemum pulchellum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Ruellieae|Erantheminae|Eranthemum|Eranthemum pulchellum,BestMatch,9.41215,Exact,0,Eranthemum,Eranthemum L.,Eranthemum,633ZC,Eranthemum L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Lamiales|Acanthaceae|Acanthoideae|Ruellieae|Erantheminae|Eranthemum,
Erigeron,higher_taxon,genus,path_depth,18,12,12,Erigeron acris,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Conyzinae|Erigeron|Erigeron acris,BestMatch,9.41215,Exact,0,Erigeron,Erigeron L.,Erigeron,633LL,Erigeron L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Astereae|Conyzinae|Erigeron,
Eriobotrya,higher_taxon,genus,path_depth,2,12,12,Eriobotrya deflexa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Eriobotrya|Eriobotrya deflexa,BestMatch,9.41215,Exact,0,Eriobotrya,Eriobotrya Lindl.,Eriobotrya,CQCDV,Eriobotrya Lindl.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Rosales|Rosaceae|Amygdaloideae|Maleae|Malinae|Eriobotrya,
Eriocephalus,higher_taxon,genus,path_depth,1,12,12,Eriocephalus africanus,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Athanasiinae|Eriocephalus|Eriocephalus africanus,BestMatch,9.41215,Exact,0,Eriocephalus,Eriocephalus L.,Eriocephalus,62RMH,Eriocephalus L.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Anthemideae|Athanasiinae|Eriocephalus,
Eriophyllum,higher_taxon,genus,path_depth,1,12,12,Eriophyllum lanatum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Madieae|Baeriinae|Eriophyllum|Eriophyllum lanatum,BestMatch,9.41215,Exact,0,Eriophyllum,Eriophyllum Lag.,Eriophyllum,62RNJ,Eriophyllum Lag.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Asterales|Asteraceae|Asteroideae|Madieae|Baeriinae|Eriophyllum,
Erioseira,higher_taxon,genus,path_depth,1,12,12,Philotheca myoporoides,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Zanthoxyloideae|Zanthoxyleae|Eriostemoninae|Erioseira|Erioseira myoporoides,BestMatch,9.41215,Exact,0,Erioseira,Erioseira H.K.Orel & Bayly,Erioseira,CVYGN,Erioseira H.K.Orel & Bayly,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Sapindales|Rutaceae|Zanthoxyloideae|Zanthoxyleae|Eriostemoninae|Erioseira,
Eritrichium,higher_taxon,genus,path_depth,1,12,12,Eritrichium nanum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Cynoglossoideae|Rochelieae|Eritrichiinae|Eritrichium|Eritrichium nanum,BestMatch,9.41215,Exact,0,Eritrichium,Eritrichium Schrad.,Eritrichium,62S27,Eritrichium Schrad.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Boraginales|Boraginaceae|Cynoglossoideae|Rochelieae|Eritrichiinae|Eritrichium,
Eruca,higher_taxon,genus,path_depth,2,12,12,Eruca sativa,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Brassiceae|Brassicinae|Eruca|Eruca vesicaria|Eruca vesicaria sativa,BestMatch,9.41215,Exact,0,Eruca,Eruca Hill,Eruca,C6P3S,Eruca Hill,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Brassiceae|Brassicinae|Eruca,
Erucaria,higher_taxon,genus,path_depth,1,12,12,Erucaria hispanica,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Brassiceae|Cakileinae|Erucaria|Erucaria hispanica,BestMatch,9.41215,Exact,0,Erucaria,Erucaria Gaertn.,Erucaria,C747J,Erucaria Gaertn.,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Brassiceae|Cakileinae|Erucaria,
Erucastrum,higher_taxon,genus,path_depth,3,12,12,Erucastrum gallicum,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Brassiceae|Rapistrinae|Erucastrum|Erucastrum gallicum,BestMatch,9.41215,Exact,0,Erucastrum,Erucastrum (DC.) J.Presl,Erucastrum,C748K,Erucastrum (DC.) J.Presl,false,1,Catalogue of Life,Eukaryota|Plantae|Pteridobiotina|Tracheophyta|Magnoliopsida|Capparales|Brassicaceae|Brassicoideae|Brassiceae|Rapistrinae|Erucastrum,
